Cluster,Block,FUB Name,Circuit Subtype,Instances,Design Style,Circuit Topology,Port Configuration,TDF,Logic TDF,Operating Voltage,Temperature,Altitude,Flop/Latch Protection
fivrnorthex,fivrnorthex,fivrnorthex,ec0fun040xl1n02x5,36,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn200al1d02x5,35,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fun040xl2n02x5,34,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fun040xl1n04x5,34,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn243al1d06x5,34,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fvn003xl1n04x5,33,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn000al2n02x3,32,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn000al1n02x5,31,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn200al2d02x5,30,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn000xl2n02x5,30,LATCH,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn000al1n02x3,30,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn080al2n02x5,30,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000xl2n02x5,28,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn243al2d06x5,28,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fvn243xl1d02x5,26,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003an1n03x5,26,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn000al2n02x5,25,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fvn203xl2d04x5,25,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000xl2n03x5,24,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw200al1d06x5,22,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fvn203xl1d04x5,22,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn08fal1d03x5,21,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn243al2d02x5,20,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000al2n04x5,20,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003xl1n03x5,20,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn08fal2d03x5,19,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw000al1n04x5,18,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lan00fal2n02x5,17,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn200xl1d04x5,16,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003an2n03x5,16,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fvy243xl1d02x5,16,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw203xl1d04x5,14,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003an1n16x5,14,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003xl2n03x5,14,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn003al2n02x5,13,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn003al1n02x5,12,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw200al1d04x5,12,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fdw003an2n10x5,12,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fvy243xl2d02x5,12,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw00fal2d02x5,12,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn08fal1d06x5,11,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn043al2n03x5,11,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lan003al1n02x5,11,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn000al2n04x5,10,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw200al2d06x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn080al1n02x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw00fal1d02x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn000xl1n04x5,10,LATCH,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn200xl2d03x5,10,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn000xl1n04x5,10,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fdw003an2n05x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn043al1d04x5,10,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn000xl2n03x5,9,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fan07bal2d02x5,9,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lan003al2n02x5,9,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fdw003an1n05x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw203an1d16x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn200xl1d03x5,8,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fdw003an1n10x5,8,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fvn003xl1n03x5,7,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lan00fal1n02x5,7,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw200al2d24x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn000xl2n04x5,6,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003xl2n02x5,6,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003an1n06x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fan07bal1d02x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn043al2d04x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw203an2d16x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003an2n16x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0faw003al1d04x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn00cal1d06x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fsw200an2d16x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn200xl2d04x5,6,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyw043al1d04x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fan07bal2d04x5,6,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn203al1d02x5,5,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn08fal2d06x5,5,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn003al2n04x5,5,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn203al2d02x5,5,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fmw20cal2n04x5,5,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn000xl2n04x5,5,LATCH,RTS,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fkn043al1n03x5,5,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fyn003al2n06x5,5,FLOP,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0lsn000al1n04x5,5,LATCH,STD,N/A,0.5,1,0.8,110,0.9,NONE
fivrnorthex,fivrnorthex,fivrnorthex,ec0fvn003xl2n03x5,5,FLOP,RTS,N/A,0.5,1,0.8,110,0.9,NONE
